framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,1,0.202239990234375
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,3,0.20346879959106445
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,31,0.20505599975585936
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,127,0.3899904012680054
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,7,0.20188159942626954
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,255,0.7585279941558838
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,15,0.20444159507751464
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,511,1.5073280334472656
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,63,0.21637120246887206
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,1023,3.045376014709473
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,3,0.018636800348758698
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,64,1,64,64,128,1,float16,float16,2047,6.476493072509766
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,1,0.018278400599956512
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,7,0.018278400599956512
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,15,0.018380799889564516
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,31,0.018329599499702455
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,63,0.018483200669288637
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,127,0.018943999707698823
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,255,0.022784000635147093
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,511,0.03297280073165894
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,2047,0.06446080207824707
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,1,1,64,64,128,1,float16,float16,1023,0.04141919910907745
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,7,0.019097599387168884
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,3,0.018636800348758698
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,15,0.019097599387168884
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,1,0.019145600497722626
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,31,0.01945600062608719
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,63,0.01879040002822876
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,127,0.01935359984636307
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,255,0.023705600202083586
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,1,0.11146240234375
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,1023,0.061849600076675414
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,511,0.03973119854927063
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,2,1,64,64,128,1,float16,float16,2047,0.22451200485229492
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,7,0.11151360273361206
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,15,0.11187200546264649
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,31,0.11151360273361206
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,63,0.1144320011138916
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,127,0.20126719474792482
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,255,0.39388160705566405
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,511,0.7782815933227539
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,3,0.11136000156402588
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,1023,1.5319040298461915
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,1,0.024780799448490144
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,32,1,64,64,128,1,float16,float16,2047,3.134207916259766
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,3,0.025088000297546386
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,7,0.026316800713539125
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,15,0.025241601467132568
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,31,0.02539519965648651
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,127,0.026419198513031004
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,255,0.035174399614334106
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,511,0.06507520079612732
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,1023,0.24396800994873047
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,2047,0.42183680534362794
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,1,0.37938239574432375
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,3,0.3788800001144409
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,7,0.386297607421875
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,15,0.384768009185791
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,31,0.3882496118545532
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,4,1,64,64,128,1,float16,float16,63,0.025856000185012818
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,63,0.4156928062438965
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,127,0.7648240089416504
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,255,1.530675220489502
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,511,3.0969776153564452
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,256,1,64,64,128,1,float16,float16,1,0.727291202545166
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,256,1,64,64,128,1,float16,float16,15,0.7321599960327149
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,256,1,64,64,128,1,float16,float16,3,0.7312384128570557
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,256,1,64,64,128,1,float16,float16,31,0.7474175930023194
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,256,1,64,64,128,1,float16,float16,63,0.8479743957519531
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,128,1,64,64,128,1,float16,float16,1023,6.305843353271484
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,256,1,64,64,128,1,float16,float16,127,1.6651775360107421
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,512,1,64,64,128,1,float16,float16,1,1.4081024169921874
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,256,1,64,64,128,1,float16,float16,255,2.9928447723388674
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,512,1,64,64,128,1,float16,float16,3,1.4108672142028809
SGLang,0.5.5.post3,NVIDIA L40S,generation_attention,flash_attention,512,1,64,64,128,1,float16,float16,7,1.4118399620056152
