framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,1,128,1,float16,float16,0,92.14114379882812
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,1,128,1,float16,fp8,0,76.75782470703125
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,1,128,1,fp8,fp8,0,77.73604125976563
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,4,128,1,float16,fp8,0,77.66591186523438
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,2,128,1,float16,fp8,0,78.036181640625
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,2,128,1,fp8,fp8,0,77.67650146484375
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,2,128,1,float16,float16,0,91.70912475585938
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,4,128,1,float16,float16,0,93.64130249023438
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,4,128,1,fp8,fp8,0,78.38804321289062
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,4,16384,96,96,128,1,float16,fp8,0,45.05403442382813
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,8,128,1,float16,float16,0,93.13111572265625
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,4,16384,96,96,128,1,float16,float16,0,53.50822143554687
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,4,16384,96,96,128,1,fp8,fp8,0,44.79679870605469
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,4,16384,96,1,128,1,float16,float16,0,45.792431640625
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,4,16384,96,1,128,1,float16,fp8,0,38.84244079589844
SGLang,0.5.6.post2,NVIDIA H200,context_attention,flash_attention,8,16384,96,8,128,1,float16,fp8,0,78.95269165039062
