framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,1,1,0,0.10463039875030518
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,4,1,0,0.10432319641113282
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,8,1,0,0.10404160022735595
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,16,1,0,0.10443199872970581
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,32,1,0,0.11270719766616821
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,64,1,0,0.11065599918365479
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,128,1,0,0.10903680324554443
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,256,1,0,0.10845119953155517
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,512,1,0,0.10890239477157593
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,1024,1,0,0.10881279706954956
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,2048,1,0,0.11091840267181396
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,4096,1,0,0.11413439512252807
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,8192,1,0,0.1181056022644043
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1,16384,1,0,0.12686400413513182
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2,1,1,0,0.09847360253334045
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2,4,1,0,0.09828479886054993
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2,8,1,0,0.09850879907608032
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2,16,1,0,0.09880639910697937
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2,32,1,0,0.1086400032043457
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2,64,1,0,0.10525120496749878
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2,128,1,0,0.10390080213546753
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2,256,1,0,0.10379519462585449
