framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,1,1,0,0.6264399960637093
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,4,1,0,0.631348006427288
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,8,1,0,0.6289639919996262
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,16,1,0,0.6369320079684258
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,32,1,0,0.6276680007576942
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,64,1,0,0.6341720074415207
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,128,1,0,0.6217680051922798
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,256,1,0,0.6268080025911331
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,512,1,0,0.637584000825882
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,1,1,1,0,0.6059560105204582
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,1024,1,0,0.6249319911003113
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,1,4,1,0,0.6237560138106346
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,2048,1,0,0.6602599993348122
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,1,8,1,0,0.6031000018119812
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,4096,1,0,0.7645359933376312
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,1,16,1,0,0.6069159954786301
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,1,32,1,0,0.61166001111269
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1,8192,1,0,1.1963040083646774
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,1,64,1,0,0.6080360114574432
SGLang,0.5.6.post2,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,1,128,1,0,0.6054599955677986
