framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,32,1,16,2,0,0.014682666709025701
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,16,1,16,4,0,0.014671999961137772
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,8,1,16,8,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,32,1,16,2,0,0.014645333091417948
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,2,1,16,32,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,4,1,16,16,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,64,1,16,1,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,64,1,16,1,0,0.014778666198253632
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,1,1,16,64,0,0.014570667097965876
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,16,1,16,4,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,8,1,16,8,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,4,1,16,16,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,16,1,32,4,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,2,1,16,32,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,1,1,16,64,0,0.014682666709025701
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,32,1,32,2,0,0.014736000448465347
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,64,1,32,1,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,8,1,32,8,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,4,1,32,16,0,0.014682666709025701
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,2,1,32,32,0,0.016384000579516094
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,1,1,32,64,0,0.014592000593741735
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,64,1,32,1,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,32,1,32,2,0,0.014671999961137772
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,8,1,32,8,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,2,1,32,32,0,0.016384000579516094
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,4,1,32,16,0,0.015018666783968607
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,1,1,32,64,0,0.016042667130629223
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,16,1,32,4,0,0.014677333335081736
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,64,1,64,1,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,32,1,64,2,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,16,1,64,4,0,0.019029332945744198
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,4,1,64,16,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,8,1,64,8,0,0.016730666160583496
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,2,1,64,32,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,1,1,64,64,0,0.016730666160583496
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,64,1,64,1,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,8,1,64,8,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,32,1,64,2,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,4,1,64,16,0,0.016719999412695568
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,16,1,64,4,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,1,1,64,64,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,2,1,64,32,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,64,1,128,1,0,0.0170666662355264
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,32,1,128,2,0,0.01740266631046931
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,4,1,128,16,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,8,1,128,8,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,16,1,128,4,0,0.017071999609470367
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,64,1,128,1,0,0.01877333347996076
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,16,1,128,4,0,0.01740266631046931
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,1,1,128,64,0,0.01672533278663953
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,8,1,128,8,0,0.016623999923467636
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,32,1,128,2,0,0.016794666647911072
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,2,1,128,32,0,0.016730666160583496
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,4,1,128,16,0,0.016730666160583496
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,2,1,128,32,0,0.016597333053747814
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,float16,1,1,128,64,0,0.016719999412695568
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,64,1,256,1,0,0.022517333428064983
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,16,1,256,4,0,0.02082666630546252
TRTLLM,1.0.0rc6,NVIDIA B200,mla_context,default,float16,fp8,8,1,256,8,0,0.021146667500336964
