framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,1,0.05552639961242676
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,fp8,1,0.03922719955444336
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,3,0.05575199723243714
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,fp8,3,0.03922879993915558
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,7,0.05589119791984558
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,fp8,7,0.03938080072402954
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,15,0.05550240278244019
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,fp8,15,0.03920640051364899
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,31,0.057999998331069946
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,fp8,31,0.03930239975452423
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,fp8,127,0.0406143993139267
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,511,0.16844799518585205
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,fp8,1023,0.16029759645462036
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,2047,0.6127664089202881
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,fp8,2047,0.3124608039855957
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,1,0.017214399576187134
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,63,0.0614031970500946
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,255,0.09644160270690919
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,3,0.018108800053596497
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,7,0.01866080015897751
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,fp8,1,0.008491200208663941
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,1023,0.3126336097717285
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,15,0.018467199802398682
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,fp8,15,0.00840959995985031
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,64,1,64,64,128,1,float16,float16,127,0.0653551995754242
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,fp8,31,0.008451200276613235
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,fp8,63,0.00846880003809929
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,127,0.01680160015821457
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,31,0.016808000206947327
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,63,0.018241600692272188
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,fp8,127,0.008436799794435502
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,511,0.017560000717639922
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,255,0.016867199540138246
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,fp8,511,0.008427199721336365
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,fp8,1023,0.010308799892663955
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,2047,0.02084160000085831
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,float16,1023,0.018636800348758698
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,1,1,64,64,128,1,float16,fp8,2047,0.010467199981212616
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,2,1,64,64,128,1,float16,fp8,1,0.00844319984316826
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,2,1,64,64,128,1,float16,float16,3,0.01669279932975769
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,2,1,64,64,128,1,float16,float16,1,0.016499200463294984
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,2,1,64,64,128,1,float16,fp8,3,0.008352000266313553
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,2,1,64,64,128,1,float16,fp8,7,0.008476799726486206
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,2,1,64,64,128,1,float16,float16,7,0.016652800142765045
SGLang,0.5.6.post2,NVIDIA B200,generation_attention,trtllm_mha,2,1,64,64,128,1,float16,float16,15,0.01658560037612915
