framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,1,0.034048000971476235
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,3,0.0347626656293869
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,1,0.025920001169045765
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,31,0.03930133332808813
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,31,0.035002666215101876
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,63,0.03533866753180822
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,127,0.057087997595469155
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,127,0.04232533276081085
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,255,0.06623466809590657
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,255,0.08483733733495076
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,3,0.026975999275843304
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,7,0.03495999922355016
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,63,0.04105599969625473
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,15,0.03510399907827377
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,1023,0.29759466648101807
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,511,0.14598400394121805
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,511,0.10873066385587056
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,15,0.03882666677236557
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,7,0.027930667002995808
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,1023,0.19296000401178995
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,2047,0.36372800668080646
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,2047,0.5715359846750895
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,1,0.010522666076819101
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,1,0.008314666648705801
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,fp8,4095,0.7041386763254801
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,32,1,64,64,128,1,float16,float16,4095,1.1274933020273845
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,3,0.008336000144481659
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,7,0.008192000289758047
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,3,0.009642666826645533
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,7,0.009637333452701569
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,15,0.009328000247478485
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,15,0.009685333197315535
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,31,0.009445333232482275
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,31,0.010410666465759277
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,63,0.009429333110650381
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,63,0.012149333953857422
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,127,0.009530666594703993
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,127,0.012223999947309494
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,255,0.010602666685978571
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,255,0.012149333953857422
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,511,0.017130666722853977
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,511,0.016741332908471424
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,float16,1023,0.029829333225886028
TRTLLM,1.0.0rc3,NVIDIA H200,generation_attention,torch_flow,1,1,64,64,128,1,float16,fp8,1023,0.02941333254178365
