framework,version,device,op_name,kernel_source,m,k,quant_dtype,latency
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,16384,fp8,0.20262932777404785
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,12288,fp8,0.1545450528462728
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,10240,fp8,0.1306122620900472
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,8192,fp8,0.10547946294148763
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,7168,fp8,0.09279680252075197
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,6144,fp8,0.08020692666371665
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,5120,fp8,0.06752533117930096
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,4096,fp8,0.05386880238850911
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,3584,fp8,0.046694401899973544
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,3072,fp8,0.03952639897664389
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,2560,fp8,0.03051413297653198
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,2048,fp8,0.023277866840362545
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,1536,fp8,0.020422399044036865
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,1024,fp8,0.013212801019350686
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,768,fp8,0.011243732770284018
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,512,fp8,0.009596800307432811
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,256,fp8,0.00849173367023468
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,128,fp8,0.007529599964618683
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,64,fp8,0.007257600128650666
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,32,fp8,0.007057066261768341
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,8192,65536,fp8,0.7864566167195639
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,16384,fp8,0.10550612608591717
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,12288,fp8,0.08062294324239096
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,10240,fp8,0.06721919377644855
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,8192,fp8,0.054139733314514146
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,7168,fp8,0.04695146481196086
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,6144,fp8,0.03991680145263672
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,5120,fp8,0.029910401503245046
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,4096,fp8,0.02346880038579305
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,3584,fp8,0.024391466379165647
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,3072,fp8,0.020245331525802615
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,2560,fp8,0.015185067057609561
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,2048,fp8,0.012413867314656575
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,1536,fp8,0.011244799693425494
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,1024,fp8,0.009511467814445496
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,768,fp8,0.00915306657552719
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,512,fp8,0.0083338662981987
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,256,fp8,0.007579733679691952
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,128,fp8,0.007568000008662541
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,64,fp8,0.006842667112747827
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,32,fp8,0.006731733431418736
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,4096,65536,fp8,0.3980309168497722
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,16384,fp8,0.053930672009785977
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,12288,fp8,0.03939519723256429
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,10240,fp8,0.030200537045796713
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,8192,fp8,0.022476800282796222
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,7168,fp8,0.025040000677108765
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,6144,fp8,0.020599464575449627
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,5120,fp8,0.015569067001342776
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,4096,fp8,0.012261333068211873
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,3584,fp8,0.01204906702041626
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,3072,fp8,0.010650667548179628
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,2560,fp8,0.0102101335922877
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,2048,fp8,0.009752534329891205
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,1536,fp8,0.00890240023533503
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,1024,fp8,0.008397866288820903
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,768,fp8,0.007990400244792303
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,512,fp8,0.007636267195145288
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,256,fp8,0.007320533196131389
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,128,fp8,0.006878933558861414
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,64,fp8,0.006771199901898703
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,32,fp8,0.006941867123047511
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,2048,65536,fp8,0.2034858544667562
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,16384,fp8,0.02437546650568645
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,12288,fp8,0.020347734292348228
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,10240,fp8,0.015523200233777365
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,8192,fp8,0.012774398922920222
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,7168,fp8,0.011881600817044575
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,6144,fp8,0.01103679935137431
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,5120,fp8,0.010698666175206501
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,4096,fp8,0.009562666714191434
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,3584,fp8,0.009575466314951576
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,3072,fp8,0.00914773295323054
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,2560,fp8,0.008513066669305167
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,2048,fp8,0.008440533280372618
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,1536,fp8,0.008755199611186981
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,1024,fp8,0.0075040005147457125
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,768,fp8,0.007735466708739598
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,512,fp8,0.007412266731262208
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,256,fp8,0.006936533500750859
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,128,fp8,0.006767999877532323
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,64,fp8,0.006918399780988693
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,32,fp8,0.006822400043408077
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,1024,65536,fp8,0.10573013623555502
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,16384,fp8,0.020838399728139237
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,12288,fp8,0.0141728013753891
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,10240,fp8,0.012051199873288475
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,8192,fp8,0.010817066828409829
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,7168,fp8,0.010490665833155315
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,6144,fp8,0.010208000739415487
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,5120,fp8,0.009427199761072796
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,4096,fp8,0.009009066720803578
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,3584,fp8,0.008665599425633747
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,3072,fp8,0.008477866152922313
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,2560,fp8,0.008198399841785432
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,2048,fp8,0.008130133152008057
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,1536,fp8,0.008010666817426682
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,1024,fp8,0.007606399804353714
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,768,fp8,0.007637332876523336
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,512,fp8,0.007103999704122543
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,256,fp8,0.007315199822187423
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,128,fp8,0.007155199845631918
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,64,fp8,0.006830932945013046
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,32,fp8,0.006902399907509486
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,768,65536,fp8,0.0810197353363037
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,16384,fp8,0.012338132659594216
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,12288,fp8,0.011400533715883891
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,10240,fp8,0.01053760051727295
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,8192,fp8,0.009685334066549938
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,7168,fp8,0.009526400268077852
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,6144,fp8,0.008835199971993765
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,5120,fp8,0.008849066495895386
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,4096,fp8,0.008931199709574383
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,3584,fp8,0.00853546659151713
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,3072,fp8,0.007741867005825044
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,2560,fp8,0.007990399996439617
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,2048,fp8,0.007879466315110523
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,1536,fp8,0.00770666648944219
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,1024,fp8,0.007526399940252304
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,768,fp8,0.007467733323574065
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,512,fp8,0.007026133437951406
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,256,fp8,0.007143466671307882
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,128,fp8,0.006903466333945591
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,64,fp8,0.0069909334182739254
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,32,fp8,0.00687360018491745
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,512,65536,fp8,0.0544106642405192
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,16384,fp8,0.011310934027036031
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,12288,fp8,0.010019199550151825
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,10240,fp8,0.009352533519268038
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,8192,fp8,0.009020799895127614
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,7168,fp8,0.009269333879152932
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,6144,fp8,0.00906773308912913
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,5120,fp8,0.008215466638406117
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,4096,fp8,0.0077120006084442135
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,3584,fp8,0.008254933108886083
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,3072,fp8,0.007650133470694225
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,2560,fp8,0.007337600489457448
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,2048,fp8,0.007474133123954138
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,1536,fp8,0.007499733318885167
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,1024,fp8,0.007593600451946259
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,768,fp8,0.007137066374222439
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,512,fp8,0.006954666475454966
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,256,fp8,0.007116799801588058
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,128,fp8,0.006731732934713363
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,64,fp8,0.0069322668015956886
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,32,fp8,0.006599466254313787
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,384,65536,fp8,0.0391765276590983
TRTLLM,1.2.0rc5,NVIDIA H200,compute_scale,torch_ops,256,16384,fp8,0.00942720075448354
