framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,uniform,0.3651657147066934
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,uniform,0.35211885826928274
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_0.6,0.345071542263031
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.6,1.2833225182124546
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_0.8,0.3416658316339765
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_1.01,0.3467492571898869
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.8,1.1899318865367345
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_1.02,0.337226973261152
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_1.2,0.34651428631373815
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.01,1.0744365726198468
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,uniform,0.3461074275629861
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.02,1.028716802597046
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_0.6,0.3465892561844417
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.2,0.9770980562482562
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_0.8,0.34252799919673377
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,uniform,0.35432685698781696
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_1.01,0.35063497253826686
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_1.02,0.34656822681427
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_0.6,1.6537124497549875
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_1.2,0.38265599949019297
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_0.8,1.573978512627738
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,uniform,0.3638902860028403
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.01,1.4925577129636491
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_0.6,0.3661833133016314
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_0.8,0.37554102880614143
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.02,1.4547364575522286
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_1.01,0.46660205721855164
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_1.02,0.479681829895292
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,uniform,0.3532571366855076
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.2,1.5416813680103847
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,uniform,0.3490560054779053
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_1.2,0.5642514262880598
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_0.6,0.9509906308991568
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_0.6,1.7335597719464984
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_0.8,0.8876242348126002
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.01,0.8322276592254638
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_0.8,1.6925037622451782
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.02,0.894721828188215
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.2,0.8536841137068613
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,128,uniform,0.4020205693585532
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.01,1.6306797742843628
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,uniform,0.3470262885093689
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,128,power_law_0.6,0.4836690264088767
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.6,0.9948041132518224
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.02,1.6133183990206037
SGLang,0.5.6.post2,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.8,0.9705362319946289
