framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,32,1,1,2,1,0.012593600153923034
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,8,1,1,8,1,0.012033600360155106
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,4,1,1,16,1,0.01207360029220581
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,2,1,1,32,1,0.012123200297355651
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,64,1,1,1,1,0.012785600125789642
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,1,1,1,64,1,0.01218079999089241
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,32,1,1,2,1,0.01839679926633835
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,64,1,1,1,1,0.018624000251293182
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,16,1,1,4,1,0.018270400166511536
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,4,1,1,16,1,0.01818400025367737
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,8,1,1,8,1,0.018104000389575957
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,64,1,1,1,3,0.012873600423336028
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,2,1,1,32,1,0.01822720021009445
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,32,1,1,2,3,0.012409599870443344
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,16,1,1,4,3,0.012095999717712403
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,16,1,1,4,1,0.012225600332021714
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,4,1,1,16,3,0.012120000272989272
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,8,1,1,8,3,0.012038400024175644
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,2,1,1,32,3,0.012054400146007537
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,float16,1,1,1,64,3,0.012057600170373916
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,64,1,1,1,3,0.018911999464035035
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,32,1,1,2,3,0.01842560023069382
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,8,1,1,8,3,0.01793919950723648
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,2,1,1,32,3,0.018163199722766876
SGLang,0.5.6.post2,NVIDIA H200,mla_generation,flash_attention,float16,fp8,1,1,1,64,3,0.018105599284172057
