framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,1,4096,1536,8,128,1,1,power_law_1.2,0.22999041080474852
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,2,4096,1536,8,128,1,1,power_law_1.2,0.26705920696258545
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,4,4096,1536,8,128,1,1,power_law_1.2,0.5089280128479003
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,8,4096,1536,8,128,1,1,power_law_1.2,0.8048640251159668
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,1,4096,1536,8,128,1,1,power_law_1.01,0.22876160144805907
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,16,4096,1536,8,128,1,1,power_law_1.2,1.1100159645080567
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,2,4096,1536,8,128,1,1,power_law_1.01,0.26398720741271975
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,32,4096,1536,8,128,1,1,power_law_1.2,2.3330816268920898
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,4,4096,1536,8,128,1,1,power_law_1.01,0.528384017944336
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,48,4096,1536,8,128,1,1,power_law_1.2,2.4854528427124025
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,8,4096,1536,8,128,1,1,power_law_1.01,0.9269248008728027
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,16,4096,1536,8,128,1,1,power_law_1.01,1.256447982788086
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,64,4096,1536,8,128,1,1,power_law_1.2,2.5847808837890627
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,32,4096,1536,8,128,1,1,power_law_1.01,2.248908805847168
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,80,4096,1536,8,128,1,1,power_law_1.2,2.592153549194336
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,48,4096,1536,8,128,1,1,power_law_1.01,2.4063999176025392
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,96,4096,1536,8,128,1,1,power_law_1.2,2.736128044128418
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,64,4096,1536,8,128,1,1,power_law_1.01,2.4391679763793945
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,128,4096,1536,8,128,1,1,power_law_1.2,2.773811149597168
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,80,4096,1536,8,128,1,1,power_law_1.01,2.5186304092407226
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,160,4096,1536,8,128,1,1,power_law_1.2,2.879283142089844
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,96,4096,1536,8,128,1,1,power_law_1.01,2.6664960861206053
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,192,4096,1536,8,128,1,1,power_law_1.2,2.958131217956543
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,128,4096,1536,8,128,1,1,power_law_1.01,2.7105279922485352
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,256,4096,1536,8,128,1,1,power_law_1.2,3.363430404663086
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,160,4096,1536,8,128,1,1,power_law_1.01,2.8272640228271486
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,320,4096,1536,8,128,1,1,power_law_1.2,3.592601776123047
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,192,4096,1536,8,128,1,1,power_law_1.01,2.9313024520874023
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,384,4096,1536,8,128,1,1,power_law_1.2,3.7828609466552736
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,256,4096,1536,8,128,1,1,power_law_1.01,3.070361518859863
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,512,4096,1536,8,128,1,1,power_law_1.2,3.5919872283935548
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,320,4096,1536,8,128,1,1,power_law_1.01,3.1975423812866213
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,768,4096,1536,8,128,1,1,power_law_1.2,4.043775939941407
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,384,4096,1536,8,128,1,1,power_law_1.01,3.3763328552246095
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,1024,4096,1536,8,128,1,1,power_law_1.2,4.355276870727539
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,512,4096,1536,8,128,1,1,power_law_1.01,3.4205696105957033
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,1536,4096,1536,8,128,1,1,power_law_1.2,5.306367874145508
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,768,4096,1536,8,128,1,1,power_law_1.01,3.984998321533203
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,2048,4096,1536,8,128,1,1,power_law_1.2,6.259916687011719
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,1024,4096,1536,8,128,1,1,power_law_1.01,4.311654281616211
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,3072,4096,1536,8,128,1,1,power_law_1.2,8.511692810058594
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,1536,4096,1536,8,128,1,1,power_law_1.01,5.2342784881591795
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,4096,4096,1536,8,128,1,1,power_law_1.2,10.533888244628907
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,2048,4096,1536,8,128,1,1,power_law_1.01,6.219161605834961
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,6144,4096,1536,8,128,1,1,power_law_1.2,14.731059265136718
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,3072,4096,1536,8,128,1,1,power_law_1.01,8.411135864257812
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,4096,4096,1536,8,128,1,1,power_law_1.01,10.656768035888671
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,8192,4096,1536,8,128,1,1,power_law_1.2,19.067494201660157
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,6144,4096,1536,8,128,1,1,power_law_1.01,14.979685974121093
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,12288,4096,1536,8,128,1,1,power_law_1.2,27.566079711914064
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,8192,4096,1536,8,128,1,1,power_law_1.01,19.179315185546876
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,12288,4096,1536,8,128,1,1,power_law_1.01,27.76842346191406
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,16384,4096,1536,8,128,1,1,power_law_1.2,36.18037719726563
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,16384,4096,1536,8,128,1,1,power_law_1.01,36.82938842773437
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,20480,4096,1536,8,128,1,1,power_law_1.2,44.741632080078126
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,20480,4096,1536,8,128,1,1,power_law_1.01,45.30093994140625
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,32768,4096,1536,8,128,1,1,power_law_1.2,70.88046264648438
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,32768,4096,1536,8,128,1,1,power_law_1.01,72.12728271484374
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,65536,4096,1536,8,128,1,1,power_law_1.2,141.46478271484375
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,65536,4096,1536,8,128,1,1,power_law_1.01,143.9066162109375
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,moe,moe_torch_flow,float16,1,4096,14336,2,8,1,1,power_law_1.2,0.49111042022705076
