framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,32,1,1,2,1,0.010836800187826156
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,16,1,1,4,1,0.010444799810647965
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,8,1,1,8,1,0.010377600044012069
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,64,1,1,1,1,0.010520000010728836
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,1,1,1,64,1,0.009859199821949004
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,4,1,1,16,1,0.009107200056314468
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,2,1,1,32,1,0.010444799810647965
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,64,1,1,1,3,0.010515200346708298
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,32,1,1,2,3,0.010979200154542923
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,16,1,1,4,3,0.010401599854230881
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,8,1,1,8,3,0.010390400141477584
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,4,1,1,16,3,0.010422399640083313
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,2,1,1,32,3,0.010390400141477584
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,1,1,1,64,3,0.010369600355625152
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,4,1,1,16,1,0.008591999858617782
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,64,1,1,1,1,0.01045600026845932
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,8,1,1,8,1,0.008446399867534638
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,16,1,1,4,1,0.010409600287675857
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,32,1,1,2,3,0.010419200360774993
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,64,1,1,1,3,0.010406400263309478
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,1,1,1,64,1,0.008671999722719193
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,1,1,1,64,3,0.01040479987859726
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,16,1,1,4,3,0.0104032002389431
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,8,1,1,8,3,0.009393599629402161
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,4,1,1,16,3,0.010367999970912933
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,2,1,1,32,3,0.008451200276613235
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,32,1,1,2,1,0.010428799688816071
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,2,1,1,32,1,0.008495999872684479
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,32,1,1,2,7,0.011313600093126297
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,32,1,1,2,7,0.010505600273609162
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,64,1,1,1,7,0.010518400371074677
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,64,1,1,1,7,0.010518400371074677
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,fp8,16,1,1,4,7,0.010487999767065048
SGLang,0.5.6.post2,NVIDIA B200,mla_generation,trtllm_mla,float16,float16,16,1,1,4,7,0.010523200035095215
